Mutual Fund Name	 Issue_Date	 Name of Issuer	 CUSIP	 Shares	 
ADVANCE_CAPITAL_I_INC	2014-11-07	LEUCADIA NATIONAL	527288104	58,600	
ADVANCE_CAPITAL_I_INC	2014-11-07	MACY'S INC	55616P104	33,800	
ADVANCE_CAPITAL_I_INC	2014-11-07	MASCO CORP	574599106	84,100	
ADVANCE_CAPITAL_I_INC	2014-11-07	MCKESSON CORP.	58155Q103	9,000	
ADVANCE_CAPITAL_I_INC	2014-11-07	MEDNAX INC	58502B106	26,500	
ADVANCE_CAPITAL_I_INC	2014-11-07	MANULIFE FINANCIAL	56501R106	87,100	
ADVANCE_CAPITAL_I_INC	2014-11-07	MARATHON PETROLEUM	56585A102	21,000	
ADVANCE_CAPITAL_I_INC	2014-11-07	MARATHON OIL CORP.	565849106	43,000	
ADVANCE_CAPITAL_I_INC	2014-11-07	MARVELL TECHNOLOGY	G5876H105	127,300	
ADVANCE_CAPITAL_I_INC	2014-11-07	MICRON TECHNOLOGY	595112103	92,100	
ADVANCE_CAPITAL_I_INC	2014-11-07	NORWEGIAN CRUISE	G66721104	36,600	
ADVANCE_CAPITAL_I_INC	2014-11-07	NASDAQ OMX GROUP	631103108	40,800	
ADVANCE_CAPITAL_I_INC	2014-11-07	NEUSTAR INC	64126X201	60,200	
ADVANCE_CAPITAL_I_INC	2014-11-07	NETAPP INC	64110D104	20,500	
ADVANCE_CAPITAL_I_INC	2014-11-07	NEWELL RUBBERMAID	651229106	37,700	
ADVANCE_CAPITAL_I_INC	2014-11-07	OASIS PETROLEUM	674215108	29,500	
ADVANCE_CAPITAL_I_INC	2014-11-07	OWENS-ILLINOIS	690768403	44,800	
ADVANCE_CAPITAL_I_INC	2014-11-07	ON Semiconductor Cor	682189105	171,500	
ADVANCE_CAPITAL_I_INC	2014-11-07	ORACLE	68389X105	41,900	
ADVANCE_CAPITAL_I_INC	2014-11-07	OCCIDENTAL PETROLEUM	674599105	16,700	
ADVANCE_CAPITAL_I_INC	2014-11-07	PITNEY BOWES, INC.	724479100	56,300	
ADVANCE_CAPITAL_I_INC	2014-11-07	PLANTRONICS INC	727493108	33,400	
ADVANCE_CAPITAL_I_INC	2014-11-07	PHILLIPS 66	718546104	20,900	
ADVANCE_CAPITAL_I_INC	2014-11-07	PETROCHINA CO.	71646E100	13,800	
ADVANCE_CAPITAL_I_INC	2014-11-07	QEP RESOURCES INC	74733V100	66,200	
ADVANCE_CAPITAL_I_INC	2014-11-07	LIBERTY MEDIA INTERACTIVE CLASS A	53071M104	40,400	
ADVANCE_CAPITAL_I_INC	2014-11-07	RYDER SYSTEM INC	783549108	17,900	
ADVANCE_CAPITAL_I_INC	2014-11-07	REGAL BELOIT CORP	758750103	19,900	
ADVANCE_CAPITAL_I_INC	2014-11-07	RAYMOND JAMES FINANCIAL INC.	754730109	30,700	
ADVANCE_CAPITAL_I_INC	2014-11-07	ROCK-TENN CO	772739207	35,200	
ADVANCE_CAPITAL_I_INC	2014-11-07	REALOGY HOLDINGS	75605Y106	42,300	
ADVANCE_CAPITAL_I_INC	2014-11-07	ROSETTA RESOURCES	777779307	29,700	
ADVANCE_CAPITAL_I_INC	2014-11-07	ROSS STORES	778296103	16,500	
ADVANCE_CAPITAL_I_INC	2014-11-07	RAYTHEON CO	755111507	18,100	
ADVANCE_CAPITAL_I_INC	2014-11-07	SLM CORP.	78442P106	184,800	
ADVANCE_CAPITAL_I_INC	2014-11-07	SM ENERGY CO	78454L100	19,100	
ADVANCE_CAPITAL_I_INC	2014-11-07	SCOTTS MIRACLE-GRO C	810186106	27,200	
ADVANCE_CAPITAL_I_INC	2014-11-07	SANDISK	80004C101	27,300	
ADVANCE_CAPITAL_I_INC	2014-11-07	CHINA PETROLEUM	16941R108	18,500	
ADVANCE_CAPITAL_I_INC	2014-11-07	SUNCOR ENERGY	867224107	41,100	
ADVANCE_CAPITAL_I_INC	2014-11-07	TERADATA CORPORATION	88076W103	36,900	
ADVANCE_CAPITAL_I_INC	2014-11-07	FRESH MARKET INC	35804H106	45,500	
ADVANCE_CAPITAL_I_INC	2014-11-07	TJX COMPANIES, INC.	872540109	30,500	
ADVANCE_CAPITAL_I_INC	2014-11-07	TRINITY INDS INC	896522109	36,300	
ADVANCE_CAPITAL_I_INC	2014-11-07	TYSON FOODS INC	902494103	50,400	
ADVANCE_CAPITAL_I_INC	2014-11-07	TEXTRON, INC.	883203101	48,200	
ADVANCE_CAPITAL_I_INC	2014-11-07	UNUM PROVIDENT CORP	91529Y106	21,200	
ADVANCE_CAPITAL_I_INC	2014-11-07	URBAN OUTFITTERS	917047102	34,500	
ADVANCE_CAPITAL_I_INC	2014-11-07	UNITED THERAPEUTICS	91307C102	17,600	
ADVANCE_CAPITAL_I_INC	2014-11-07	VARIAN MEDICAL SYSTE	92220P105	18,400	
ADVANCE_CAPITAL_I_INC	2014-11-07	VALERO ENERGY CORP	91913Y100	32,500	
ADVANCE_CAPITAL_I_INC	2014-11-07	VOYA FINANCIAL	929089100	42,300	
ADVANCE_CAPITAL_I_INC	2014-11-07	VALIDUS HOLDINGS	G9319H102	41,300	
ADVANCE_CAPITAL_I_INC	2014-11-07	VISHAY INTERTECHNOLO	928298108	101,500	
ADVANCE_CAPITAL_I_INC	2014-11-07	VERIZON COMM	92343V104	34,600	
ADVANCE_CAPITAL_I_INC	2014-11-07	WESTERN DIGITAL CORP	958102105	30,400	
ADVANCE_CAPITAL_I_INC	2014-11-07	WHOLE FOODS	966837106	47,100	
ADVANCE_CAPITAL_I_INC	2014-11-07	WHIRLPOOL CORPORATIO	963320106	15,600	
ADVANCE_CAPITAL_I_INC	2014-11-07	WHITING PETROLEUM	966387102	23,400	
ADVANCE_CAPITAL_I_INC	2014-11-07	WAL-MART	931142103	22,600	
ADVANCE_CAPITAL_I_INC	2014-11-07	WYNDHAM WORLDWIDE	98310W108	15,600	
ADVANCE_CAPITAL_I_INC	2014-11-07	CIMAREX ENERGY CO	171798101	5,100	
ADVANCE_CAPITAL_I_INC	2014-11-07	XEROX CORP	984121103	124,500	
ADVANCE_CAPITAL_I_INC	2014-11-07	ZIMMER HOLDINGS INC	98956P102	24,000	
ADVANCE_CAPITAL_I_INC	2014-08-05	ACE Limited	H0023R105	16,400	
ADVANCE_CAPITAL_I_INC	2014-08-05	ACTIVISION INC.	00507V109	70,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	AFLAC, INC.	001055102	27,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	ALASKA AIR GROUP	011659109	16,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	ALLSTATE CORP	020002101	29,000	
ADVANCE_CAPITAL_I_INC	2014-08-05	APOLLO EDUCATION GROUP CLASS A	037604105	39,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	APPLE COMPUTER	037833100	18,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	ARMSTRONG WORLD IND.	04247X102	27,000	
ADVANCE_CAPITAL_I_INC	2014-08-05	ASCENA RETAIL GROUP	04351G101	68,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	ASSURED GUARANTY LTD	G0585R106	60,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	AVERY DENNISON CORPORATION	053611109	30,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	BALLY TECHNOLOGIES	05874B107	17,900	
ADVANCE_CAPITAL_I_INC	2014-08-05	BED BATH & BEYOND, INC.*	075896100	34,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	BERKSHIRE HATHAWAY I	084670702	13,400	
ADVANCE_CAPITAL_I_INC	2014-08-05	BEST BUY CO INC	086516101	46,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	BHP BILLITON LTD	088606108	25,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	BIG LOTS INC	089302103	26,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	BOEING COMPANY	097023105	13,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	BRINKER INTERNATIONA	109641100	23,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	CABOT CORP.	127055101	26,400	
ADVANCE_CAPITAL_I_INC	2014-08-05	CARPENTER TECHNOLOGY	144285103	24,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	CATAMARAN CORP	148887102	70,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	CHEESECAKE FACTORY	163072101	25,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	CHINA MOBILE	16941M109	35,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	CHINA PETROLEUM	16941R108	18,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	CIMAREX ENERGY CO	171798101	5,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	CNA FINANCIAL CORP	126117100	39,000	
ADVANCE_CAPITAL_I_INC	2014-08-05	COMCAST CORP	20030N101	30,000	
ADVANCE_CAPITAL_I_INC	2014-08-05	CONAGRA INC	205887102	63,400	
ADVANCE_CAPITAL_I_INC	2014-08-05	DELPHI AUTOMOTIVE	G27823106	34,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	DEVRY, INC.	251893103	27,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	DICK'S SPORTING GOOD	253393102	26,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	DOLLAR TREE INC	256746108	25,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	EMC CORPORATION - MA	268648102	64,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	EMERSON ELECTRIC COMPANY	291011104	25,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	EXPRESS SCRIPTS CLASS A	30219G108	24,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	FEDEX CORPORATION	31428X106	11,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	FLOWERS FOODS INC	343498101	73,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	FLUOR CORP	343412102	34,800	
ADVANCE_CAPITAL_I_INC	2014-08-05	FOOT LOCKER INCCOM	344849104	27,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	FORD MOTOR	345370860	94,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	FOREST CITY ENTERPRI	345550107	77,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	FRESH MARKET INC	35804H106	45,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	GAMESTOP CORP-CL A	36467W109	50,900	
ADVANCE_CAPITAL_I_INC	2014-08-05	GENERAL DYNAMICS CORPORATION	369550108	14,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	GENPACT LTD	G3922B107	89,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	GENTEX CORP.	371901109	40,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	GENUINE PARTS CO.	372460105	7,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	GENWORTH FINANCIAL	37247D106	139,400	
ADVANCE_CAPITAL_I_INC	2014-08-05	HARTFORD FINANCIAL SERVICES GROUP, INC.	416515104	70,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	HERBALIFE LTD	G4412G101	24,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	HEWLETT PACKARD	428236103	50,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	HONDA MOTOR CO.	438128308	49,000	
ADVANCE_CAPITAL_I_INC	2014-08-05	HSN INC.	404303109	20,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	HUNTINGTON INGALLS INDUSTRY	446413106	16,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	HUNTSMAN CORP	447011107	56,000	
ADVANCE_CAPITAL_I_INC	2014-08-05	INTERACTIVE BROKERS GROUP	45841N107	66,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	ISHARESMIDCAP 400	464287507	18,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	JARDEN CORP	471109108	23,900	
ADVANCE_CAPITAL_I_INC	2014-08-05	JOHNSON CONTROLS INC	478366107	32,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	KIRBY CORPCOM	497266106	13,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	KOHLS CORPORATION	500255104	26,000	
ADVANCE_CAPITAL_I_INC	2014-08-05	KROGER CO	501044101	34,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	LEAR CORP	521865204	15,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	LEUCADIA NATIONAL	527288104	58,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	LIBERTY MEDIA INTERACTIVE CLASS A	53071M104	40,400	
ADVANCE_CAPITAL_I_INC	2014-08-05	LIFE TIME FITNESS	53217R207	24,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	LIONS GATE ENT.	535919203	41,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	LOWE'S COS INC	548661107	34,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	MACY'S INC	55616P104	40,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	MANULIFE FINANCIAL	56501R106	87,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	MARATHON OIL CORP	565849106	43,000	
ADVANCE_CAPITAL_I_INC	2014-08-05	MARATHON PETROLEUM	56585A102	21,000	
ADVANCE_CAPITAL_I_INC	2014-08-05	MARVELL TECHNOLOGY	G5876H105	127,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	MASCO CORP	574599106	84,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	MCKESSON CORP.	58155Q103	9,000	
ADVANCE_CAPITAL_I_INC	2014-08-05	MEDNAX INC	58502B106	26,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	MICRON TECHNOLOGY	595112103	92,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	NASDAQ OMX GROUP	631103108	40,800	
ADVANCE_CAPITAL_I_INC	2014-08-05	NETAPP INC	64110D104	20,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	NEUSTAR INC	64126X201	60,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	NEWELL RUBBERMAID	651229106	37,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	NORWEGIAN CRUISE	G66721104	36,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	OASIS PETROLEUM	674215108	29,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	OCCIDENTAL PETROLEUM	674599105	16,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	ON Semiconductor Cor	682189105	171,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	ORACLE	68389X105	41,900	
ADVANCE_CAPITAL_I_INC	2014-08-05	OWENS-ILLINOIS	690768403	44,800	
ADVANCE_CAPITAL_I_INC	2014-08-05	PETROCHINA CO.	71646E100	13,800	
ADVANCE_CAPITAL_I_INC	2014-08-05	PHILLIPS 66	718546104	20,900	
ADVANCE_CAPITAL_I_INC	2014-08-05	PITNEY BOWES, INC.	724479100	56,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	PLANTRONICS INC	727493108	33,400	
ADVANCE_CAPITAL_I_INC	2014-08-05	QEP RESOURCES INC	74733V100	66,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	RAYMOND JAMES FINANCIAL INC.	754730109	30,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	RAYTHEON CO	755111507	18,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	REALOGY HOLDINGS	75605Y106	42,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	REED ELSEVIER	758204200	24,597	
ADVANCE_CAPITAL_I_INC	2014-08-05	REGAL BELOIT CORP	758750103	19,900	
ADVANCE_CAPITAL_I_INC	2014-08-05	ROCK-TENN CO	772739207	17,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	ROSETTA RESOURCES	777779307	29,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	ROSS STORES	778296103	20,700	
ADVANCE_CAPITAL_I_INC	2014-08-05	RYDER SYSTEM INC	783549108	17,900	
ADVANCE_CAPITAL_I_INC	2014-08-05	SANDISK	80004C101	27,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	SCOTTS MIRACLE-GRO C	810186106	27,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	SLM CORP.	78442P106	184,800	
ADVANCE_CAPITAL_I_INC	2014-08-05	SM ENERGY CO	78454L100	19,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	SUNCOR ENERGY	867224107	41,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	TERADATA CORPORATION	88076W103	36,900	
ADVANCE_CAPITAL_I_INC	2014-08-05	TEXTRON, INC.	883203101	48,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	THE GAP INC	364760108	39,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	TJX COMPANIES, INC.	872540109	30,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	TRINITY INDS INC	896522109	36,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	TYSON FOODS INC	902494103	50,400	
ADVANCE_CAPITAL_I_INC	2014-08-05	UNITED THERAPEUTICS	91307C102	17,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	UNUM PROVIDENT CORP	91529Y106	21,200	
ADVANCE_CAPITAL_I_INC	2014-08-05	URBAN OUTFITTERS	917047102	34,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	VALERO ENERGY CORP	91913Y100	32,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	VALIDUS HOLDINGS	G9319H102	41,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	VARIAN MEDICAL SYSTE	92220P105	18,400	
ADVANCE_CAPITAL_I_INC	2014-08-05	VERIZON COMM	92343V104	34,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	VISHAY INTERTECHNOLO	928298108	101,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	VOYA FINANCIAL	929089100	42,300	
ADVANCE_CAPITAL_I_INC	2014-08-05	WAL-MART	931142103	22,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	WESTERN DIGITAL CORP	958102105	30,400	
ADVANCE_CAPITAL_I_INC	2014-08-05	WHIRLPOOL CORPORATIO	963320106	15,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	WHITING PETROLEUM	966387102	23,400	
ADVANCE_CAPITAL_I_INC	2014-08-05	WHOLE FOODS	966837106	47,100	
ADVANCE_CAPITAL_I_INC	2014-08-05	WYNDHAM WORLDWIDE	98310W108	15,600	
ADVANCE_CAPITAL_I_INC	2014-08-05	XEROX CORP	984121103	124,500	
ADVANCE_CAPITAL_I_INC	2014-08-05	ZIMMER HOLDINGS INC	98956P102	24,000	
ADVANCE_CAPITAL_I_INC	2014-05-15	AMERISOURCEBERGEN CORP	03073E105	18,300	
ADVANCE_CAPITAL_I_INC	2014-05-15	AMERICAN CAMPUS CMNTYS INC	024835100	33,100	
ADVANCE_CAPITAL_I_INC	2014-05-15	ACE LTD	H0023R105	12,700	
ADVANCE_CAPITAL_I_INC	2014-05-15	AECOM TECHNOLOGY CORP DELAWA	00766T100	37,600	
ADVANCE_CAPITAL_I_INC	2014-05-15	AUTODESK INC	052769106	23,800	
ADVANCE_CAPITAL_I_INC	2014-05-15	AMERICAN EAGLE OUTFITTERS NE	02553E106	73,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	AMERICAN FINL GROUP INC OHIO	025932104	19,600	
ADVANCE_CAPITAL_I_INC	2014-05-15	AGCO CORP	001084102	19,400	
ADVANCE_CAPITAL_I_INC	2014-05-15	AGRIUM INC	008916108	13,100	
ADVANCE_CAPITAL_I_INC	2014-05-15	ALBEMARLE CORP	012653101	17,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	ALASKA AIR GROUP INC	011659109	15,000	
ADVANCE_CAPITAL_I_INC	2014-05-15	AMC NETWORKS INC	00164V103	16,800	
ADVANCE_CAPITAL_I_INC	2014-05-15	ABERCROMBIE & FITCH CO	002896207	34,000	
ADVANCE_CAPITAL_I_INC	2014-05-15	APACHE CORP	037411105	11,100	
ADVANCE_CAPITAL_I_INC	2014-05-15	ANADARKO PETE CORP	032511107	10,600	
ADVANCE_CAPITAL_I_INC	2014-05-15	ALEXANDRIA REAL ESTATE EQ IN	015271109	17,300	
ADVANCE_CAPITAL_I_INC	2014-05-15	ARROW ELECTRS INC	042735100	21,300	
ADVANCE_CAPITAL_I_INC	2014-05-15	ASCENA RETAIL GROUP	04351G101	49,100	
ADVANCE_CAPITAL_I_INC	2014-05-15	ATMEL CORP	049513104	141,000	
ADVANCE_CAPITAL_I_INC	2014-05-15	ATMOS ENERGY CORP	049560105	25,000	
ADVANCE_CAPITAL_I_INC	2014-05-15	ATWOOD OCEANICS INC	050095108	21,200	
ADVANCE_CAPITAL_I_INC	2014-05-15	BED BATH & BEYOND INC	075896100	17,700	
ADVANCE_CAPITAL_I_INC	2014-05-15	BARRETT BILL CORP	06846N104	43,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	BRUNSWICK CORP	117043109	24,300	
ADVANCE_CAPITAL_I_INC	2014-05-15	FRANKLIN RES INC	354613101	23,400	
ADVANCE_CAPITAL_I_INC	2014-05-15	GENERAL CABLE CORP DEL NEW	369300108	39,100	
ADVANCE_CAPITAL_I_INC	2014-05-15	BIG LOTS INC	089302103	35,200	
ADVANCE_CAPITAL_I_INC	2014-05-15	BIOMED REALTY TRUST INC	09063H107	60,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	BOB EVANS FARMS INC	096761101	22,200	
ADVANCE_CAPITAL_I_INC	2014-05-15	CADENCE DESIGN SYSTEM INC	127387108	77,600	
ADVANCE_CAPITAL_I_INC	2014-05-15	CLIFFS NAT RES INC	18683K101	66,600	
ADVANCE_CAPITAL_I_INC	2014-05-15	MACK CALI RLTY CORP	554489104	51,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	CON-WAY INC	205944101	28,900	
ADVANCE_CAPITAL_I_INC	2014-05-15	CONSOL ENERGY INC	20854P109	22,600	
ADVANCE_CAPITAL_I_INC	2014-05-15	CABOT OIL & GAS CORP	127097103	25,200	
ADVANCE_CAPITAL_I_INC	2014-05-15	CONOCOPHILLIPS	20825C104	13,300	
ADVANCE_CAPITAL_I_INC	2014-05-15	COMPUWARE CORP	205638109	99,800	
ADVANCE_CAPITAL_I_INC	2014-05-15	SALESFORCE COM INC	79466L302	20,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	CST BRANDS INC	12646R105	31,700	
ADVANCE_CAPITAL_I_INC	2014-05-15	CORRECTIONS CORP AMER NEW	22025Y407	34,200	
ADVANCE_CAPITAL_I_INC	2014-05-15	COMMUNITY HEALTH SYS INC NEW	203668108	26,400	
ADVANCE_CAPITAL_I_INC	2014-05-15	DELTA AIR LINES INC DEL	247361702	35,800	
ADVANCE_CAPITAL_I_INC	2014-05-15	DEAN FOODS CO NEW	242370203	62,800	
ADVANCE_CAPITAL_I_INC	2014-05-15	DOLLAR GEN CORP NEW	256677105	20,800	
ADVANCE_CAPITAL_I_INC	2014-05-15	D R HORTON INC	23331A109	55,000	
ADVANCE_CAPITAL_I_INC	2014-05-15	DENBURY RES INC	247916208	55,400	
ADVANCE_CAPITAL_I_INC	2014-05-15	DOVER CORP	260003108	15,200	
ADVANCE_CAPITAL_I_INC	2014-05-15	DUKE REALTY CORP	264411505	74,100	
ADVANCE_CAPITAL_I_INC	2014-05-15	DST SYS INC DEL	233326107	12,200	
ADVANCE_CAPITAL_I_INC	2014-05-15	DEVON ENERGY CORP NEW	25179M103	13,970	
ADVANCE_CAPITAL_I_INC	2014-05-15	ENERGEN CORP	29265N108	16,300	
ADVANCE_CAPITAL_I_INC	2014-05-15	ENERGIZER HLDGS INC	29266R108	10,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	EQUITY ONE	294752100	49,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	ENSCO PLC	G3157S106	17,400	
ADVANCE_CAPITAL_I_INC	2014-05-15	EAST WEST BANCORP INC	27579R104	32,300	
ADVANCE_CAPITAL_I_INC	2014-05-15	EXPEDITORS INTL WASH INC	302130109	31,000	
ADVANCE_CAPITAL_I_INC	2014-05-15	FTI CONSULTING INC	302941109	27,800	
ADVANCE_CAPITAL_I_INC	2014-05-15	FREEPORT-MCMORAN COPPER & GO	35671D857	39,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	FLUOR CORP NEW	343412102	16,200	
ADVANCE_CAPITAL_I_INC	2014-05-15	FIRSTMERIT CORP	337915102	51,200	
ADVANCE_CAPITAL_I_INC	2014-05-15	FIRST NIAGARA FINL GP INC	33582V108	107,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	TWENTY FIRST CENTY FOX INC	90130A101	37,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	GENERAL MTRS CO	37045V100	35,700	
ADVANCE_CAPITAL_I_INC	2014-05-15	GAMESTOP CORP NEW	36467W109	32,100	
ADVANCE_CAPITAL_I_INC	2014-05-15	GATX CORP	361448103	21,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	GENWORTH FINL INC	37247D106	74,200	
ADVANCE_CAPITAL_I_INC	2014-05-15	GAP INC DEL	364760108	30,100	
ADVANCE_CAPITAL_I_INC	2014-05-15	GRANITE CONSTR INC	387328107	32,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	GREAT PLAINS ENERGY INC	391164100	46,400	
ADVANCE_CAPITAL_I_INC	2014-05-15	HCC INS HLDGS INC	404132102	24,700	
ADVANCE_CAPITAL_I_INC	2014-05-15	HESS CORP	42809H107	11,000	
ADVANCE_CAPITAL_I_INC	2014-05-15	HOLLYFRONTIER CORP	436106108	22,700	
ADVANCE_CAPITAL_I_INC	2014-05-15	HARTFORD FINL SVCS GROUP INC	416515104	35,000	
ADVANCE_CAPITAL_I_INC	2014-05-15	HELIX ENERGY SOLUTIONS GRP I	42330P107	48,800	
ADVANCE_CAPITAL_I_INC	2014-05-15	HOME PROPERTIES INC	437306103	20,200	
ADVANCE_CAPITAL_I_INC	2014-05-15	HEALTH NET INC	42222G108	37,600	
ADVANCE_CAPITAL_I_INC	2014-05-15	HOSPITALITY PPTYS TR	44106M102	40,700	
ADVANCE_CAPITAL_I_INC	2014-05-15	HARSCO CORP	415864107	40,300	
ADVANCE_CAPITAL_I_INC	2014-05-15	HSN INC	404303109	18,100	
ADVANCE_CAPITAL_I_INC	2014-05-15	INGREDION INC	457187102	16,300	
ADVANCE_CAPITAL_I_INC	2014-05-15	INTL PAPER CO	460146103	25,900	
ADVANCE_CAPITAL_I_INC	2014-05-15	ITRON INC	465741106	27,100	
ADVANCE_CAPITAL_I_INC	2014-05-15	ITT CORP NEW	450911201	25,800	
ADVANCE_CAPITAL_I_INC	2014-05-15	INVESCO LTD	G491BT108	35,100	
ADVANCE_CAPITAL_I_INC	2014-05-15	JARDEN CORP	471109108	18,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	JABIL CIRCUIT INC	466313103	68,400	
ADVANCE_CAPITAL_I_INC	2014-05-15	JOHNSON CTLS INC	478366107	26,400	
ADVANCE_CAPITAL_I_INC	2014-05-15	JACOBS ENGR GROUP INC DEL	469814107	19,600	
ADVANCE_CAPITAL_I_INC	2014-05-15	JONES LANG LASALLE INC	48020Q107	10,800	
ADVANCE_CAPITAL_I_INC	2014-05-15	JUNIPER NETWORKS INC	48203R104	48,300	
ADVANCE_CAPITAL_I_INC	2014-05-15	KB HOME	48666K109	61,300	
ADVANCE_CAPITAL_I_INC	2014-05-15	KBR INC	48242W106	35,500	
ADVANCE_CAPITAL_I_INC	2014-05-15	KILROY RLTY CORP	49427F108	21,900	
ADVANCE_CAPITAL_I_INC	2014-05-15	LOEWS CORP	540424108	27,600	
ADVANCE_CAPITAL_I_INC	2014-05-15	ALLIANT ENERGY CORP	018802108	21,900	
